timestamp,Open,High,Low,Close,Volume
2025-04-01 08:00:00,83445.5,83700.0,83410.0,83696.52,258.47747
2025-04-01 08:15:00,83696.53,84023.41,83696.52,83924.5,335.18724
2025-04-01 08:30:00,83924.5,84180.0,83924.5,83989.51,363.1162
2025-04-01 08:45:00,83989.51,84207.55,83989.5,84121.94,260.51188
2025-04-01 09:00:00,84121.94,84329.0,84116.27,84156.62,544.73306
2025-04-01 09:15:00,84156.62,84290.7,84136.76,84226.22,194.38323
2025-04-01 09:30:00,84226.23,84363.6,84204.46,84335.99,153.40495
2025-04-01 09:45:00,84336.0,84395.46,84264.1,84362.0,126.45062
2025-04-01 10:00:00,84362.01,84394.48,84162.42,84284.88,234.35193
2025-04-01 10:15:00,84284.89,84504.74,84284.89,84432.14,269.77612
2025-04-01 10:30:00,84432.15,84441.44,84178.45,84244.44,276.82149
2025-04-01 10:45:00,84244.44,84348.0,84150.0,84175.99,133.81164
2025-04-01 11:00:00,84175.99,84203.0,83955.86,84097.15,277.78949
2025-04-01 11:15:00,84098.0,84173.23,83982.25,84049.0,141.85016
2025-04-01 11:30:00,84048.99,84048.99,83823.67,83982.02,285.60829
2025-04-01 11:45:00,83982.01,84050.0,83878.47,83930.3,149.29557
2025-04-01 12:00:00,83930.31,84132.93,83924.52,84097.99,188.29752
2025-04-01 12:15:00,84097.98,84154.22,83918.16,84073.5,131.04286
2025-04-01 12:30:00,84073.49,84073.49,83681.12,83749.99,208.65231
2025-04-01 12:45:00,83749.99,83811.27,83615.25,83615.26,206.99987
2025-04-01 13:00:00,83615.26,83821.89,83596.0,83777.68,171.29049
2025-04-01 13:15:00,83777.67,83777.68,83615.0,83679.98,145.20483
2025-04-01 13:30:00,83679.99,83830.16,83416.66,83734.27,475.01651
2025-04-01 13:45:00,83734.26,83912.62,83530.89,83618.23,361.16921
2025-04-01 14:00:00,83622.96,83712.48,82647.05,82796.1,938.88835
2025-04-01 14:15:00,82796.11,83056.28,82544.0,82970.12,555.16134
2025-04-01 14:30:00,82970.12,83653.88,82940.0,83507.99,471.09498
2025-04-01 14:45:00,83507.99,84350.0,83433.48,84195.92,557.7158
2025-04-01 15:00:00,84195.92,84910.0,84182.89,84906.0,582.96909
2025-04-01 15:15:00,84905.99,85227.27,84699.0,84750.49,843.60497
2025-04-01 15:30:00,84750.49,85331.57,84750.46,85331.24,574.5193
2025-04-01 15:45:00,85331.23,85499.55,85209.12,85280.87,483.83739
2025-04-01 16:00:00,85280.88,85493.0,85105.99,85179.73,442.67986
2025-04-01 16:15:00,85179.74,85277.53,84815.0,84920.0,320.54255
2025-04-01 16:30:00,84920.0,85136.79,84815.0,84944.63,220.29847
2025-04-01 16:45:00,84944.62,85285.71,84890.54,85119.99,224.96404
2025-04-01 17:00:00,85120.0,85150.0,84901.32,85138.98,203.88657
2025-04-01 17:15:00,85138.97,85155.77,84916.0,85132.05,170.90615
2025-04-01 17:30:00,85132.06,85268.34,85089.54,85113.99,233.99166
2025-04-01 17:45:00,85113.99,85333.33,85103.77,85117.85,166.47802
2025-04-01 18:00:00,85117.86,85134.67,84768.53,84863.0,187.22153
2025-04-01 18:15:00,84863.01,84958.74,84720.0,84904.19,154.56069
2025-04-01 18:30:00,84904.18,85183.46,84859.01,85136.28,181.15419
2025-04-01 18:45:00,85136.29,85156.05,84921.99,85126.68,219.95912
2025-04-01 19:00:00,85126.68,85173.61,85013.04,85125.21,250.84352
2025-04-01 19:15:00,85125.2,85184.89,84924.0,84924.24,204.7827
2025-04-01 19:30:00,84924.24,85072.92,84862.0,84993.63,154.42657
2025-04-01 19:45:00,84993.63,85119.48,84816.83,84972.01,287.40047
2025-04-01 20:00:00,84972.0,85015.12,84773.58,84980.54,184.69772
2025-04-01 20:15:00,84980.54,85103.78,84942.58,84967.1,80.10434
2025-04-01 20:30:00,84967.1,85052.0,84853.14,85021.71,74.80118
2025-04-01 20:45:00,85021.72,85350.0,85010.25,85231.28,188.79314
2025-04-01 21:00:00,85231.28,85332.43,85120.0,85292.46,80.21412
2025-04-01 21:15:00,85292.45,85292.46,85174.13,85184.0,56.39703
2025-04-01 21:30:00,85184.0,85476.86,85135.26,85360.74,116.83061
2025-04-01 21:45:00,85360.74,85372.65,85180.71,85223.84,72.39965
2025-04-01 22:00:00,85223.84,85483.38,85144.29,85374.69,141.76793
2025-04-01 22:15:00,85374.68,85386.55,85212.9,85222.33,110.83308
2025-04-01 22:30:00,85222.33,85324.0,85168.78,85209.55,92.21739
2025-04-01 22:45:00,85209.55,85337.75,85082.0,85099.99,132.29462
2025-04-01 23:00:00,85100.0,85126.96,84969.56,85056.61,112.37424
2025-04-01 23:15:00,85056.61,85346.08,85056.6,85343.67,72.77712
2025-04-01 23:30:00,85343.66,85579.46,85208.43,85247.54,234.60811
2025-04-01 23:45:00,85247.55,85250.35,85150.78,85158.34,76.10213
2025-04-02 00:00:00,85158.35,85255.95,85103.77,85103.78,94.24883
2025-04-02 00:15:00,85103.78,85237.5,85063.21,85063.21,125.03893
2025-04-02 00:30:00,85063.22,85142.92,85031.13,85031.14,80.179
2025-04-02 00:45:00,85031.13,85122.95,84923.28,84964.49,173.48417
2025-04-02 01:00:00,84964.49,85081.97,84854.9,84894.25,178.23105
2025-04-02 01:15:00,84894.24,85037.16,84870.46,84932.07,133.07164
2025-04-02 01:30:00,84932.08,85213.12,84908.15,85169.0,131.33224
2025-04-02 01:45:00,85169.0,85181.08,85022.53,85147.3,155.13403
2025-04-02 02:00:00,85147.31,85174.89,84648.9,84750.12,333.79778
2025-04-02 02:15:00,84750.11,84867.9,84664.02,84804.64,218.20663
2025-04-02 02:30:00,84804.63,84894.12,84650.0,84671.01,128.45015
2025-04-02 02:45:00,84671.01,84860.0,84668.58,84714.36,170.3198
2025-04-02 03:00:00,84714.36,84904.0,84706.21,84839.99,97.08584
2025-04-02 03:15:00,84840.0,84893.06,84665.22,84713.98,123.03326
2025-04-02 03:30:00,84713.98,84802.38,84504.21,84599.99,173.87083
2025-04-02 03:45:00,84600.0,84640.0,84550.0,84550.0,81.51973
2025-04-02 04:00:00,84550.0,84703.5,84517.0,84696.53,176.15699
2025-04-02 04:15:00,84696.52,84726.42,84605.94,84623.4,89.50542
2025-04-02 04:30:00,84623.41,84623.41,84474.12,84475.46,94.55561
2025-04-02 04:45:00,84475.46,84644.17,84460.11,84607.0,84.44424
2025-04-02 05:00:00,84607.0,84607.0,84370.33,84370.33,102.59998
2025-04-02 05:15:00,84370.33,84370.34,84185.0,84243.51,151.96117
2025-04-02 05:30:00,84243.51,84349.06,84164.0,84196.0,140.92019
2025-04-02 05:45:00,84196.01,84230.44,84100.0,84100.0,155.20348
2025-04-02 06:00:00,84100.0,84151.32,83904.72,83994.04,243.69991
2025-04-02 06:15:00,83994.04,84172.52,83946.31,84138.14,146.39371
2025-04-02 06:30:00,84138.14,84371.59,84052.05,84319.63,183.47276
2025-04-02 06:45:00,84319.62,84319.63,84122.33,84125.99,72.93142
2025-04-02 07:00:00,84125.99,84231.34,84031.92,84039.79,100.96009
2025-04-02 07:15:00,84039.8,84252.96,84015.97,84150.01,130.50926
2025-04-02 07:30:00,84150.01,84462.13,84125.0,84253.99,248.6144
2025-04-02 07:45:00,84254.0,84462.16,84198.26,84426.33,162.62363
2025-04-02 08:00:00,84426.32,84426.33,84311.58,84332.64,103.45733
2025-04-02 08:15:00,84332.65,84604.01,84262.73,84563.7,149.44421
2025-04-02 08:30:00,84563.7,84734.04,84530.21,84684.37,159.764
2025-04-02 08:45:00,84684.36,84762.72,84609.44,84677.04,122.59111
2025-04-02 09:00:00,84677.04,85450.0,84635.6,85311.84,411.73584
2025-04-02 09:15:00,85311.84,85360.0,84924.24,85083.99,259.4319
2025-04-02 09:30:00,85084.0,85189.23,84979.99,85016.65,135.80117
2025-04-02 09:45:00,85016.65,85103.78,84954.89,85019.62,103.8946
2025-04-02 10:00:00,85019.63,85189.99,84930.51,85123.38,176.16734
2025-04-02 10:15:00,85123.38,85299.45,85045.46,85102.14,139.00707
2025-04-02 10:30:00,85102.14,85102.14,84907.64,85021.78,164.50672
2025-04-02 10:45:00,85021.78,85066.63,84828.0,84867.92,113.14919
2025-04-02 11:00:00,84867.92,84966.0,84746.18,84871.57,130.03298
2025-04-02 11:15:00,84871.57,84985.77,84820.75,84820.76,98.56401
2025-04-02 11:30:00,84820.75,84881.82,84625.13,84726.42,114.72721
2025-04-02 11:45:00,84726.42,84759.17,84547.08,84566.91,120.19851
2025-04-02 12:00:00,84566.91,84784.55,84462.69,84759.34,249.79904
2025-04-02 12:15:00,84759.33,84798.37,84570.0,84573.97,157.32045
2025-04-02 12:30:00,84573.98,84995.33,84573.98,84969.57,172.18092
2025-04-02 12:45:00,84969.57,85054.78,84802.38,85049.99,163.27041
2025-04-02 13:00:00,85049.99,85050.0,84844.0,84850.63,170.25709
2025-04-02 13:15:00,84850.62,84879.99,84614.59,84628.23,153.57588
2025-04-02 13:30:00,84628.24,85539.74,84471.76,85470.15,961.75827
2025-04-02 13:45:00,85472.49,86136.36,85215.75,85215.82,1506.68928
2025-04-02 14:00:00,85215.79,85807.23,85181.52,85435.98,635.33391
2025-04-02 14:15:00,85435.97,85764.16,85327.39,85736.26,432.4872
2025-04-02 14:30:00,85736.25,85891.82,85445.6,85575.47,316.72392
2025-04-02 14:45:00,85575.48,86000.0,85528.31,85877.75,677.46839
2025-04-02 15:00:00,85877.74,86466.5,85811.2,86200.01,808.76318
2025-04-02 15:15:00,86200.0,86622.1,86190.0,86556.16,686.11729
2025-04-02 15:30:00,86556.16,87333.0,86550.0,87178.63,1955.54958
2025-04-02 15:45:00,87178.63,87287.29,86660.0,86757.67,2135.27209
2025-04-02 16:00:00,86757.67,86941.84,86589.58,86886.34,1113.49513
2025-04-02 16:15:00,86886.34,87029.13,86785.54,87012.56,553.10133
2025-04-02 16:30:00,87012.57,87110.57,86796.5,87019.65,361.61821
2025-04-02 16:45:00,87019.65,87221.99,86915.91,87065.18,520.92729
2025-04-02 17:00:00,87065.19,87333.0,86955.38,87223.99,925.53902
2025-04-02 17:15:00,87224.0,87251.56,86748.75,86757.05,409.41848
2025-04-02 17:30:00,86757.05,86838.49,86416.41,86579.99,400.28035
2025-04-02 17:45:00,86579.99,86727.17,86350.0,86615.33,290.21026
2025-04-02 18:00:00,86615.33,86751.79,86389.81,86518.95,231.14753
2025-04-02 18:15:00,86518.94,86595.5,86236.46,86236.46,177.86966
2025-04-02 18:30:00,86236.46,86660.0,86212.4,86580.56,176.6642
2025-04-02 18:45:00,86580.57,86620.0,86286.02,86286.02,99.55151
2025-04-02 19:00:00,86286.03,86452.94,86249.6,86271.73,186.03691
2025-04-02 19:15:00,86271.72,86400.0,86186.19,86351.1,175.33854
2025-04-02 19:30:00,86351.09,86482.79,86237.73,86406.0,140.58321
2025-04-02 19:45:00,86406.0,87000.0,86337.45,86900.02,310.8147
2025-04-02 20:00:00,86900.01,88260.26,86063.86,87776.2,2158.31708
2025-04-02 20:15:00,87776.2,88500.0,85461.45,85892.64,3456.96528
2025-04-02 20:30:00,85892.81,86976.92,85228.39,85369.99,1652.97362
2025-04-02 20:45:00,85370.0,85856.0,85230.01,85659.99,564.37901
2025-04-02 21:00:00,85659.99,85743.22,84480.0,84549.91,733.4148
2025-04-02 21:15:00,84549.9,84922.56,84207.26,84621.73,627.72671
2025-04-02 21:30:00,84621.74,84689.0,84400.0,84626.95,204.39785
2025-04-02 21:45:00,84626.96,84889.57,84441.85,84855.99,227.77099
2025-04-02 22:00:00,84855.98,84855.98,83582.43,83684.85,954.79351
2025-04-02 22:15:00,83684.86,83684.86,83292.0,83477.92,693.08219
2025-04-02 22:30:00,83476.68,83476.68,82706.7,82737.63,849.91863
2025-04-02 22:45:00,82737.64,83126.0,82682.0,82821.59,538.87994
2025-04-02 23:00:00,82821.6,82821.6,82320.0,82707.52,960.52524
2025-04-02 23:15:00,82707.51,82845.42,82448.93,82842.6,787.55111
2025-04-02 23:30:00,82842.6,82842.6,82506.84,82658.74,645.11771
2025-04-02 23:45:00,82658.73,82658.74,82486.0,82516.29,436.45074
2025-04-03 00:00:00,82516.28,82800.0,82175.98,82761.36,647.21555
2025-04-03 00:15:00,82761.37,83275.35,82704.44,82958.0,517.99254
2025-04-03 00:30:00,82958.01,83424.72,82958.01,83224.17,414.64487
2025-04-03 00:45:00,83224.17,83259.38,82950.0,83227.55,268.92741
2025-04-03 01:00:00,83227.55,83403.73,83099.99,83355.64,240.17077
2025-04-03 01:15:00,83355.65,83492.41,83164.09,83482.15,260.72879
2025-04-03 01:30:00,83482.15,83728.95,83358.35,83714.0,518.52884
2025-04-03 01:45:00,83714.0,83998.02,83691.44,83761.62,715.95242
2025-04-03 02:00:00,83761.63,83894.91,83576.0,83715.36,394.43549
2025-04-03 02:15:00,83715.36,83748.55,83313.13,83423.04,582.47306
2025-04-03 02:30:00,83423.04,83666.64,83278.99,83507.15,280.98018
2025-04-03 02:45:00,83507.16,83779.48,83500.0,83768.01,164.38273
2025-04-03 03:00:00,83768.0,83792.58,83470.64,83487.88,176.63474
2025-04-03 03:15:00,83487.89,83692.22,83476.0,83608.65,156.36049
2025-04-03 03:30:00,83608.65,83688.68,83349.65,83408.98,174.33667
2025-04-03 03:45:00,83408.99,83584.88,83408.98,83483.97,130.80623
2025-04-03 04:00:00,83483.97,83561.87,83356.12,83429.1,144.48265
2025-04-03 04:15:00,83429.1,83452.34,83263.05,83323.27,164.58167
2025-04-03 04:30:00,83323.28,83735.85,83276.41,83704.47,224.12313
2025-04-03 04:45:00,83704.48,83704.48,83540.42,83558.8,97.36521
2025-04-03 05:00:00,83558.81,83709.48,83550.0,83609.77,118.25019
2025-04-03 05:15:00,83609.77,83650.0,83450.0,83503.8,99.48784
2025-04-03 05:30:00,83503.81,83509.66,83348.26,83509.65,137.43519
2025-04-03 05:45:00,83509.66,83526.86,83343.74,83343.75,102.42175
2025-04-03 06:00:00,83343.75,83415.47,83300.0,83337.48,103.22665
2025-04-03 06:15:00,83337.48,83383.03,83207.01,83295.77,139.69878
2025-04-03 06:30:00,83295.77,83315.2,83156.0,83247.98,152.39191
2025-04-03 06:45:00,83247.98,83370.62,83008.74,83058.65,173.191
2025-04-03 07:00:00,83058.65,83293.99,83028.53,83095.42,205.65991
2025-04-03 07:15:00,83095.41,83410.0,83000.0,83402.01,252.56772
2025-04-03 07:30:00,83402.01,83422.15,83181.82,83335.38,185.6117
2025-04-03 07:45:00,83335.38,83498.1,83258.76,83456.75,130.68474
2025-04-03 08:00:00,83456.76,83666.66,83456.74,83642.01,195.26061
2025-04-03 08:15:00,83642.0,83719.18,83563.86,83654.05,156.71247
2025-04-03 08:30:00,83654.04,83788.23,83530.32,83687.99,342.13487
2025-04-03 08:45:00,83688.0,83718.0,83543.28,83679.99,127.82882
2025-04-03 09:00:00,83680.0,83766.69,83595.9,83605.9,142.96365
2025-04-03 09:15:00,83605.9,83688.68,83600.0,83632.31,105.03803
2025-04-03 09:30:00,83632.31,83758.92,83632.31,83746.0,112.56667
2025-04-03 09:45:00,83745.99,83746.0,83449.92,83483.05,178.61706
2025-04-03 10:00:00,83483.04,83749.99,83457.6,83629.99,438.00481
2025-04-03 10:15:00,83630.0,83722.62,83292.79,83306.01,191.67208
2025-04-03 10:30:00,83306.01,83416.78,83152.25,83367.12,453.51783
2025-04-03 10:45:00,83367.12,83483.67,83217.0,83220.01,156.42144
2025-04-03 11:00:00,83220.01,83347.39,83062.71,83337.49,252.04914
2025-04-03 11:15:00,83337.48,83337.49,83075.47,83146.05,125.74813
2025-04-03 11:30:00,83146.06,83243.86,83047.31,83183.75,140.37335
2025-04-03 11:45:00,83183.76,83228.79,83047.0,83096.01,89.891
2025-04-03 12:00:00,83096.01,83147.95,82868.09,83012.02,336.36419
2025-04-03 12:15:00,83012.01,83012.02,82541.05,82566.26,263.47539
2025-04-03 12:30:00,82566.26,82702.65,82188.0,82188.01,542.35279
2025-04-03 12:45:00,82188.01,82265.14,81889.3,81949.06,730.1381
2025-04-03 13:00:00,81949.06,82072.0,81800.0,81923.07,542.11084
2025-04-03 13:15:00,81923.06,82075.27,81793.06,82000.01,425.90932
2025-04-03 13:30:00,82000.01,82792.46,81942.0,82371.0,884.57636
2025-04-03 13:45:00,82371.0,82587.14,82150.0,82373.58,486.91738
2025-04-03 14:00:00,82373.57,82403.5,81658.7,81788.37,830.69666
2025-04-03 14:15:00,81788.37,82308.49,81788.37,82296.01,499.60157
2025-04-03 14:30:00,82296.0,82389.98,81744.0,81815.99,392.46769
2025-04-03 14:45:00,81815.99,81827.24,81314.61,81532.0,641.79408
